Year,Month,CO2,Temp,CO2_emissions,time_index,CO2_growth,CO2_ma12,Temp_ma12,CO2_lag1,CO2_lag12,Temp_lag1,Month_sin,Month_cos
1965,12,319.42,-0.08,11310.603,93,0.0017248408442311902,320.0366666666667,-0.10666666666666669,318.87,318.71,-0.06,-2.4492935982947064e-16,1.0
1966,1,320.62,-0.19,11862.625,94,0.0037568092167052924,320.135,-0.11583333333333334,319.42,319.44,-0.08,0.49999999999999994,0.8660254037844387
1966,2,321.6,-0.04,11862.625,95,0.0030565778803568477,320.2316666666667,-0.10500000000000002,320.62,320.44,-0.19,0.8660254037844386,0.5000000000000001
1966,3,322.39,0.04,11862.625,96,0.002456467661691386,320.3566666666666,-0.09083333333333336,321.6,320.89,-0.04,1.0,6.123233995736766e-17
1966,4,323.7,-0.13,11862.625,97,0.004063401470268957,320.4866666666667,-0.08583333333333333,322.39,322.14,0.04,0.8660254037844387,-0.4999999999999998
1966,5,324.08,-0.12,11862.625,98,0.0011739264751313705,320.6458333333333,-0.08583333333333336,323.7,322.17,-0.13,0.49999999999999994,-0.8660254037844387
1966,6,323.75,0.01,11862.625,99,-0.001018267094544556,320.8025,-0.07833333333333335,324.08,321.87,-0.12,1.2246467991473532e-16,-1.0
1966,7,322.37,0.08,11862.625,100,-0.004262548262548238,320.89916666666664,-0.06083333333333334,323.75,321.21,0.01,-0.4999999999999997,-0.8660254037844388
1966,8,320.36,-0.09,11862.625,101,-0.006235071501690559,321.02333333333337,-0.065,322.37,318.87,0.08,-0.8660254037844384,-0.5000000000000004
1966,9,318.64,-0.03,11862.625,102,-0.005368959920090011,321.09166666666664,-0.055000000000000014,320.36,317.82,-0.09,-1.0,-1.8369701987210297e-16
1966,10,318.1,-0.17,11862.625,103,-0.0016947024855635817,321.15833333333336,-0.06500000000000002,318.64,317.3,-0.03,-0.8660254037844386,0.5000000000000001
1966,11,319.78,0.0,11862.625,104,0.005281358063501829,321.2341666666667,-0.060000000000000005,318.1,318.87,-0.17,-0.5000000000000004,0.8660254037844384
1966,12,321.02,-0.02,11862.625,105,0.0038776658953030285,321.3675,-0.055000000000000014,319.78,319.42,0.0,-2.4492935982947064e-16,1.0
1967,1,322.33,-0.07,12237.371,106,0.004080742632857737,321.51,-0.04500000000000001,321.02,320.62,-0.02,0.49999999999999994,0.8660254037844387
1967,2,322.5,-0.2,12237.371,107,0.0005274097974126146,321.585,-0.05833333333333335,322.33,321.6,-0.07,0.8660254037844386,0.5000000000000001
1967,3,323.03,0.05,12237.371,108,0.0016434108527130231,321.6383333333333,-0.057500000000000016,322.5,322.39,-0.2,1.0,6.123233995736766e-17
1967,4,324.41,-0.05,12237.371,109,0.004272049035693337,321.6975,-0.05083333333333334,323.03,323.7,0.05,0.8660254037844387,-0.4999999999999998
1967,5,325.0,0.12,12237.371,110,0.0018186862303875007,321.77416666666664,-0.030833333333333348,324.41,324.08,-0.05,0.49999999999999994,-0.8660254037844387
1967,6,324.09,-0.08,12237.371,111,-0.0028000000000000247,321.8025,-0.03833333333333335,325.0,323.75,0.12,1.2246467991473532e-16,-1.0
1967,7,322.54,0.02,12237.371,112,-0.004782622111141777,321.81666666666666,-0.04333333333333334,324.09,322.37,-0.08,-0.4999999999999997,-0.8660254037844388
1967,8,320.92,0.01,12237.371,113,-0.005022632851739317,321.8633333333333,-0.03500000000000001,322.54,320.36,0.02,-0.8660254037844384,-0.5000000000000004
1967,9,319.25,-0.06,12237.371,114,-0.005203789106319356,321.9141666666667,-0.03750000000000001,320.92,318.64,0.01,-1.0,-1.8369701987210297e-16
1967,10,319.39,0.09,12237.371,115,0.00043852779953001964,322.0216666666667,-0.01583333333333335,319.25,318.1,-0.06,-0.8660254037844386,0.5000000000000001
1967,11,320.73,-0.05,12237.371,116,0.004195497667428549,322.10083333333336,-0.020000000000000014,319.39,319.78,0.09,-0.5000000000000004,0.8660254037844384
1967,12,321.96,-0.05,12237.371,117,0.003835001403049265,322.1791666666667,-0.022500000000000017,320.73,321.02,-0.05,-2.4492935982947064e-16,1.0
1968,1,322.57,-0.26,12905.273,118,0.0018946452975525663,322.19916666666666,-0.03833333333333335,321.96,322.33,-0.05,0.49999999999999994,0.8660254037844387
1968,2,323.15,-0.14,12905.273,119,0.0017980593359581132,322.25333333333333,-0.03333333333333335,322.57,322.5,-0.26,0.8660254037844386,0.5000000000000001
1968,3,323.89,0.2,12905.273,120,0.0022899582237352334,322.325,-0.020833333333333346,323.15,323.03,-0.14,1.0,6.123233995736766e-17
1968,4,325.02,-0.05,12905.273,121,0.0034888388032974227,322.37583333333333,-0.020833333333333346,323.89,324.41,0.2,0.8660254037844387,-0.4999999999999998
1968,5,325.57,-0.14,12905.273,122,0.001692203556704186,322.42333333333335,-0.04250000000000002,325.02,325.0,-0.05,0.49999999999999994,-0.8660254037844387
1968,6,325.36,-0.09,12905.273,123,-0.0006450225757901329,322.52916666666664,-0.04333333333333334,325.57,324.09,-0.14,1.2246467991473532e-16,-1.0
1968,7,324.14,-0.13,12905.273,124,-0.003749692648143732,322.66249999999997,-0.055833333333333346,325.36,322.54,-0.09,-0.4999999999999997,-0.8660254037844388
1968,8,322.11,-0.09,12905.273,125,-0.006262725982600026,322.76166666666666,-0.06416666666666669,324.14,320.92,-0.13,-0.8660254037844384,-0.5000000000000004
1968,9,320.33,-0.19,12905.273,126,-0.005526062525224362,322.8516666666667,-0.07500000000000001,322.11,319.25,-0.09,-1.0,-1.8369701987210297e-16
1968,10,320.25,0.09,12905.273,127,-0.00024974245309516974,322.92333333333335,-0.07500000000000002,320.33,319.39,-0.19,-0.8660254037844386,0.5000000000000001
1968,11,321.32,-0.05,12905.273,128,0.003341139734582388,322.97249999999997,-0.07500000000000001,320.25,320.73,0.09,-0.5000000000000004,0.8660254037844384
1968,12,322.89,-0.14,12905.273,129,0.0048860948587077235,323.05,-0.08250000000000002,321.32,321.96,-0.05,-2.4492935982947064e-16,1.0
1969,1,324.0,-0.11,13761.798,130,0.0034377032425902954,323.1691666666667,-0.07000000000000002,322.89,322.57,-0.14,0.49999999999999994,0.8660254037844387
1969,2,324.41,-0.18,13761.798,131,0.0012654320987655066,323.27416666666664,-0.07333333333333335,324.0,323.15,-0.11,0.8660254037844386,0.5000000000000001
1969,3,325.63,0.01,13761.798,132,0.003760673222157118,323.4191666666667,-0.08916666666666667,324.41,323.89,-0.18,1.0,6.123233995736766e-17
1969,4,326.66,0.17,13761.798,133,0.0031630992230446964,323.55583333333334,-0.07083333333333335,325.63,325.02,0.01,0.8660254037844387,-0.4999999999999998
1969,5,327.38,0.18,13761.798,134,0.0022041266148287164,323.70666666666665,-0.04416666666666669,326.66,325.57,0.17,0.49999999999999994,-0.8660254037844387
1969,6,326.71,0.03,13761.798,135,-0.0020465514081495773,323.81916666666666,-0.03416666666666668,327.38,325.36,0.18,1.2246467991473532e-16,-1.0
1969,7,325.88,-0.05,13761.798,136,-0.00254047932417123,323.96416666666664,-0.02750000000000001,326.71,324.14,0.03,-0.4999999999999997,-0.8660254037844388
1969,8,323.66,0.04,13761.798,137,-0.006812323554682642,324.0933333333333,-0.01666666666666668,325.88,322.11,-0.05,-0.8660254037844384,-0.5000000000000004
1969,9,322.38,0.08,13761.798,138,-0.003954767348452126,324.26416666666665,0.00583333333333332,323.66,320.33,0.04,-1.0,-1.8369701987210297e-16
1969,10,321.78,0.09,13761.798,139,-0.0018611576400522356,324.39166666666665,0.00583333333333332,322.38,320.25,0.08,-0.8660254037844386,0.5000000000000001
1969,11,322.85,0.12,13761.798,140,0.003325253278637641,324.51916666666665,0.019999999999999987,321.78,321.32,0.09,-0.5000000000000004,0.8660254037844384
1969,12,324.11,0.24,13761.798,141,0.0039027412110888005,324.62083333333334,0.05166666666666666,322.85,322.89,0.12,-2.4492935982947064e-16,1.0
1970,1,325.06,0.08,14899.139,142,0.002931103637653809,324.70916666666665,0.06749999999999999,324.11,324.0,0.24,0.49999999999999994,0.8660254037844387
1970,2,325.99,0.22,14899.139,143,0.0028610102750261657,324.84083333333336,0.10083333333333332,325.06,324.41,0.08,0.8660254037844386,0.5000000000000001
1970,3,326.93,0.06,14899.139,144,0.0028835240344795565,324.94916666666666,0.10499999999999998,325.99,325.63,0.22,1.0,6.123233995736766e-17
1970,4,328.13,0.05,14899.139,145,0.0036705105068362,325.07166666666666,0.09499999999999999,326.93,326.66,0.06,0.8660254037844387,-0.4999999999999998
1970,5,328.08,-0.03,14899.139,146,-0.00015237863042094624,325.13,0.07749999999999997,328.13,327.38,0.05,0.49999999999999994,-0.8660254037844387
1970,6,327.67,-0.02,14899.139,147,-0.0012496951962934766,325.21,0.07333333333333332,328.08,326.71,-0.03,1.2246467991473532e-16,-1.0
1970,7,326.34,0.02,14899.139,148,-0.004058961760307733,325.2483333333334,0.07916666666666665,327.67,325.88,-0.02,-0.4999999999999997,-0.8660254037844388
1970,8,324.68,-0.1,14899.139,149,-0.005086719372433546,325.3333333333333,0.06749999999999998,326.34,323.66,0.02,-0.8660254037844384,-0.5000000000000004
1970,9,323.1,0.12,14899.139,150,-0.004866329924849033,325.3933333333333,0.07083333333333332,324.68,322.38,-0.1,-1.0,-1.8369701987210297e-16
1970,10,323.06,0.03,14899.139,151,-0.00012380068090378504,325.5,0.06583333333333331,323.1,321.78,0.12,-0.8660254037844386,0.5000000000000001
1970,11,324.01,0.02,14899.139,152,0.0029406302234877835,325.5966666666667,0.05749999999999999,323.06,322.85,0.03,-0.5000000000000004,0.8660254037844384
1970,12,325.13,-0.12,14899.139,153,0.003456683435696384,325.6816666666667,0.027499999999999986,324.01,324.11,0.02,-2.4492935982947064e-16,1.0
1971,1,326.17,-0.02,15503.862,154,0.003198720511795372,325.77416666666664,0.01916666666666665,325.13,325.06,-0.12,0.49999999999999994,0.8660254037844387
1971,2,326.69,-0.15,15503.862,155,0.0015942606616181632,325.8325,-0.011666666666666685,326.17,325.99,-0.02,0.8660254037844386,0.5000000000000001
1971,3,327.18,-0.18,15503.862,156,0.0014998928647953491,325.85333333333335,-0.03166666666666668,326.69,326.93,-0.15,1.0,6.123233995736766e-17
1971,4,327.78,-0.07,15503.862,157,0.0018338529249952717,325.82416666666666,-0.041666666666666685,327.18,328.13,-0.18,0.8660254037844387,-0.4999999999999998
1971,5,328.93,-0.05,15503.862,158,0.0035084507901641526,325.895,-0.043333333333333356,327.78,328.08,-0.07,0.49999999999999994,-0.8660254037844387
1971,6,328.57,-0.16,15503.862,159,-0.0010944577873711614,325.96999999999997,-0.055000000000000014,328.93,327.67,-0.05,1.2246467991473532e-16,-1.0
1971,7,327.36,-0.08,15503.862,160,-0.0036826247070639306,326.055,-0.06333333333333335,328.57,326.34,-0.16,-0.4999999999999997,-0.8660254037844388
1971,8,325.43,-0.01,15503.862,161,-0.005895650048875822,326.1175,-0.05583333333333335,327.36,324.68,-0.08,-0.8660254037844384,-0.5000000000000004
1971,9,323.36,-0.05,15503.862,162,-0.006360814921795743,326.13916666666665,-0.07000000000000002,325.43,323.1,-0.01,-1.0,-1.8369701987210297e-16
1971,10,323.56,-0.04,15503.862,163,0.0006185056902523467,326.18083333333334,-0.07583333333333335,323.36,323.06,-0.05,-0.8660254037844386,0.5000000000000001
1971,11,324.8,-0.07,15503.862,164,0.0038323649400420212,326.24666666666667,-0.08333333333333336,323.56,324.01,-0.04,-0.5000000000000004,0.8660254037844384
1971,12,326.01,-0.08,15503.862,165,0.0037253694581280694,326.32,-0.08000000000000002,324.8,325.13,-0.07,-2.4492935982947064e-16,1.0
1972,1,326.77,-0.23,16224.579,166,0.0023312168338394113,326.37,-0.09750000000000002,326.01,326.17,-0.08,0.49999999999999994,0.8660254037844387
1972,2,327.63,-0.18,16224.579,167,0.0026318205465618583,326.4483333333333,-0.10000000000000002,326.77,326.69,-0.23,0.8660254037844386,0.5000000000000001
1972,3,327.75,0.02,16224.579,168,0.000366266825382322,326.49583333333334,-0.08333333333333336,327.63,327.18,-0.18,1.0,6.123233995736766e-17
1972,4,329.72,0.0,16224.579,169,0.006010678871090747,326.6575,-0.07750000000000003,327.75,327.78,0.02,0.8660254037844387,-0.4999999999999998
1972,5,330.07,-0.03,16224.579,170,0.001061506732985551,326.7525,-0.07583333333333335,329.72,328.93,0.0,0.49999999999999994,-0.8660254037844387
1972,6,329.09,0.04,16224.579,171,-0.002969067167570616,326.79583333333335,-0.05916666666666668,330.07,328.57,-0.03,1.2246467991473532e-16,-1.0
1972,7,328.04,0.01,16224.579,172,-0.003190616548664371,326.8525,-0.05166666666666669,329.09,327.36,0.04,-0.4999999999999997,-0.8660254037844388
1972,8,326.32,0.16,16224.579,173,-0.005243263016705413,326.9266666666667,-0.03750000000000001,328.04,325.43,0.01,-0.8660254037844384,-0.5000000000000004
1972,9,324.84,0.02,16224.579,174,-0.004535425349350364,327.05,-0.03166666666666668,326.32,323.36,0.16,-1.0,-1.8369701987210297e-16
1972,10,325.2,0.08,16224.579,175,0.0011082379017361976,327.18666666666667,-0.021666666666666685,324.84,323.56,0.02,-0.8660254037844386,0.5000000000000001
1972,11,326.5,0.02,16224.579,176,0.003997539975399755,327.3283333333333,-0.014166666666666687,325.2,324.8,0.08,-0.5000000000000004,0.8660254037844384
1972,12,327.55,0.18,16224.579,177,0.003215926493108867,327.45666666666665,0.0074999999999999815,326.5,326.01,0.02,-2.4492935982947064e-16,1.0
1973,1,328.55,0.29,17077.285,178,0.003052969012364626,327.605,0.050833333333333314,327.55,326.77,0.18,0.49999999999999994,0.8660254037844387
1973,2,329.57,0.32,17077.285,179,0.0031045502967583793,327.76666666666665,0.09249999999999999,328.55,327.63,0.29,0.8660254037844386,0.5000000000000001
1973,3,330.3,0.29,17077.285,180,0.002215007433929106,327.9791666666667,0.11499999999999999,329.57,327.75,0.32,1.0,6.123233995736766e-17
1973,4,331.5,0.27,17077.285,181,0.0036330608537693543,328.1275,0.13749999999999998,330.3,329.72,0.29,0.8660254037844387,-0.4999999999999998
1973,5,332.48,0.23,17077.285,182,0.0029562594268477405,328.3283333333333,0.15916666666666665,331.5,330.07,0.27,0.49999999999999994,-0.8660254037844387
1973,6,332.07,0.19,17077.285,183,-0.0012331568816169591,328.57666666666665,0.17166666666666663,332.48,329.09,0.23,1.2246467991473532e-16,-1.0
1973,7,330.87,0.13,17077.285,184,-0.0036136959074893893,328.8125,0.18166666666666664,332.07,328.04,0.19,-0.4999999999999997,-0.8660254037844388
1973,8,329.31,0.05,17077.285,185,-0.004714842687460363,329.06166666666667,0.1725,330.87,326.32,0.13,-0.8660254037844384,-0.5000000000000004
1973,9,327.52,0.09,17077.285,186,-0.005435607785976848,329.285,0.17833333333333332,329.31,324.84,0.05,-1.0,-1.8369701987210297e-16
1973,10,327.19,0.1,17077.285,187,-0.0010075720566682378,329.4508333333334,0.17999999999999997,327.52,325.2,0.09,-0.8660254037844386,0.5000000000000001
1973,11,328.17,0.04,17077.285,188,0.002995201564840011,329.59,0.18166666666666664,327.19,326.5,0.1,-0.5000000000000004,0.8660254037844384
1973,12,328.65,-0.07,17077.285,189,0.0014626565499586963,329.6816666666667,0.1608333333333333,328.17,327.55,0.04,-2.4492935982947064e-16,1.0
1974,1,329.36,-0.1,16997.912,190,0.002160352959075018,329.74916666666667,0.12833333333333333,328.65,328.55,-0.07,0.49999999999999994,0.8660254037844387
1974,2,330.71,-0.27,16997.912,191,0.004098858392032945,329.8441666666667,0.07916666666666665,329.36,329.57,-0.1,0.8660254037844386,0.5000000000000001
1974,3,331.49,-0.05,16997.912,192,0.002358561882011445,329.9433333333333,0.050833333333333314,330.71,330.3,-0.27,1.0,6.123233995736766e-17
1974,4,332.65,-0.11,16997.912,193,0.003499351413315477,330.03916666666663,0.019166666666666648,331.49,331.5,-0.05,0.8660254037844387,-0.4999999999999998
1974,5,333.19,-0.04,16997.912,194,0.0016233278220352254,330.0983333333333,-0.0033333333333333518,332.65,332.48,-0.11,0.49999999999999994,-0.8660254037844387
1974,6,332.2,-0.05,16997.912,195,-0.0029712776493893145,330.1091666666667,-0.023333333333333355,333.19,332.07,-0.04,1.2246467991473532e-16,-1.0
1974,7,331.07,-0.03,16997.912,196,-0.0034015653220951236,330.12583333333333,-0.03666666666666669,332.2,330.87,-0.05,-0.4999999999999997,-0.8660254037844388
1974,8,329.15,0.1,16997.912,197,-0.005799377775092984,330.1125,-0.03250000000000002,331.07,329.31,-0.03,-0.8660254037844384,-0.5000000000000004
1974,9,327.33,-0.08,16997.912,198,-0.0055293938933617115,330.09666666666664,-0.04666666666666669,329.15,327.52,0.1,-1.0,-1.8369701987210297e-16
1974,10,327.28,-0.06,16997.912,199,-0.00015275104634471237,330.1041666666667,-0.06000000000000002,327.33,327.19,-0.08,-0.8660254037844386,0.5000000000000001
1974,11,328.31,-0.08,16997.912,200,0.003147152285504884,330.11583333333334,-0.07000000000000002,327.28,328.17,-0.06,-0.5000000000000004,0.8660254037844384
1974,12,329.58,-0.08,16997.912,201,0.0038682952087965017,330.1933333333333,-0.07083333333333335,328.31,328.65,-0.08,-2.4492935982947064e-16,1.0
1975,1,330.73,0.1,16988.477,202,0.003489289398628692,330.3075,-0.05416666666666669,329.58,329.36,-0.08,0.49999999999999994,0.8660254037844387
1975,2,331.46,0.08,16988.477,203,0.002207238532942135,330.37,-0.02500000000000002,330.73,330.71,0.1,0.8660254037844386,0.5000000000000001
1975,3,331.94,0.12,16988.477,204,0.0014481385385869405,330.40749999999997,-0.010833333333333353,331.46,331.49,0.08,1.0,6.123233995736766e-17
1975,4,333.11,0.04,16988.477,205,0.003524733385551704,330.4458333333333,0.0016666666666666503,331.94,332.65,0.12,0.8660254037844387,-0.4999999999999998
1975,5,333.95,0.16,16988.477,206,0.002521689531986393,330.50916666666666,0.018333333333333316,333.11,333.19,0.04,0.49999999999999994,-0.8660254037844387
1975,6,333.42,-0.01,16988.477,207,-0.0015870639317262514,330.61083333333335,0.02166666666666665,333.95,332.2,0.16,1.2246467991473532e-16,-1.0
1975,7,331.97,-0.01,16988.477,208,-0.004348869293983482,330.68583333333333,0.023333333333333317,333.42,331.07,-0.01,-0.4999999999999997,-0.8660254037844388
1975,8,329.95,-0.17,16988.477,209,-0.006084887188601451,330.7525,0.0008333333333333156,331.97,329.15,-0.01,-0.8660254037844384,-0.5000000000000004
1975,9,328.49,-0.02,16988.477,210,-0.004424912865585662,330.8491666666667,0.005833333333333316,329.95,327.33,-0.17,-1.0,-1.8369701987210297e-16
1975,10,328.36,-0.11,16988.477,211,-0.00039575025114912954,330.93916666666667,0.0016666666666666486,328.49,327.28,-0.02,-0.8660254037844386,0.5000000000000001
1975,11,329.38,-0.17,16988.477,212,0.003106346692654416,331.02833333333336,-0.005833333333333351,328.36,328.31,-0.11,-0.5000000000000004,0.8660254037844384
1975,12,330.77,-0.17,16988.477,213,0.004220049790515379,331.1275,-0.013333333333333352,329.38,329.58,-0.17,-2.4492935982947064e-16,1.0
1976,1,331.56,-0.03,17862.492,214,0.0023883665386825736,331.19666666666666,-0.024166666666666687,330.77,330.73,-0.17,0.49999999999999994,0.8660254037844387
1976,2,332.74,-0.06,17862.492,215,0.003558933526360164,331.30333333333334,-0.035833333333333356,331.56,331.46,-0.03,0.8660254037844386,0.5000000000000001
1976,3,333.36,-0.21,17862.492,216,0.0018633167037327425,331.4216666666667,-0.06333333333333335,332.74,331.94,-0.06,1.0,6.123233995736766e-17
1976,4,334.74,-0.07,17862.492,217,0.004139668826493859,331.5575,-0.07250000000000002,333.36,333.11,-0.21,0.8660254037844387,-0.4999999999999998
1976,5,334.72,-0.2,17862.492,218,-5.974786401385934e-05,331.62166666666667,-0.10250000000000002,334.74,333.95,-0.07,0.49999999999999994,-0.8660254037844387
1976,6,333.97,-0.12,17862.492,219,-0.002240678776290639,331.66749999999996,-0.11166666666666669,334.72,333.42,-0.2,1.2246467991473532e-16,-1.0
1976,7,333.08,-0.1,17862.492,220,-0.0026649100218584243,331.76,-0.11916666666666668,333.97,331.97,-0.12,-0.4999999999999997,-0.8660254037844388
1976,8,330.68,-0.12,17862.492,221,-0.00720547616188294,331.8208333333334,-0.11500000000000003,333.08,329.95,-0.1,-0.8660254037844384,-0.5000000000000004
1976,9,328.96,-0.07,17862.492,222,-0.005201403169227126,331.86,-0.11916666666666668,330.68,328.49,-0.12,-1.0,-1.8369701987210297e-16
1976,10,328.72,-0.24,17862.492,223,-0.000729571984435684,331.89,-0.13,328.96,328.36,-0.07,-0.8660254037844386,0.5000000000000001
1976,11,330.16,-0.06,17862.492,224,0.0043806278899976014,331.95500000000004,-0.12083333333333335,328.72,329.38,-0.24,-0.5000000000000004,0.8660254037844384
1976,12,331.62,0.11,17862.492,225,0.004422098376544614,332.02583333333337,-0.09750000000000003,330.16,330.77,-0.06,-2.4492935982947064e-16,1.0
1977,1,332.68,0.18,18358.039,226,0.00319642964839284,332.1191666666667,-0.08000000000000002,331.62,331.56,0.11,0.49999999999999994,0.8660254037844387
1977,2,333.17,0.22,18358.039,227,0.001472886858242095,332.15500000000003,-0.05666666666666668,332.68,332.74,0.18,0.8660254037844386,0.5000000000000001
1977,3,334.96,0.24,18358.039,228,0.005372632589969006,332.28833333333336,-0.019166666666666686,333.17,333.36,0.22,1.0,6.123233995736766e-17
1977,4,336.14,0.26,18358.039,229,0.0035228086935754632,332.40500000000003,0.008333333333333318,334.96,334.74,0.24,0.8660254037844387,-0.4999999999999998
1977,5,336.93,0.33,18358.039,230,0.0023502112215147974,332.5891666666667,0.05249999999999999,336.14,334.72,0.26,0.49999999999999994,-0.8660254037844387
1977,6,336.17,0.27,18358.039,231,-0.0022556614133498742,332.77250000000004,0.08499999999999998,336.93,333.97,0.33,1.2246467991473532e-16,-1.0
1977,7,334.89,0.2,18358.039,232,-0.003807597346580649,332.92333333333335,0.10999999999999999,336.17,333.08,0.27,-0.4999999999999997,-0.8660254037844388
1977,8,332.56,0.18,18358.039,233,-0.006957508435605719,333.08,0.13499999999999998,334.89,330.68,0.2,-0.8660254037844384,-0.5000000000000004
1977,9,331.29,0.02,18358.039,234,-0.003818859754630699,333.27416666666664,0.1425,332.56,328.96,0.18,-1.0,-1.8369701987210297e-16
1977,10,331.28,0.03,18358.039,235,-3.0185034260110655e-05,333.4875,0.165,331.29,328.72,0.02,-0.8660254037844386,0.5000000000000001
1977,11,332.46,0.16,18358.039,236,0.0035619415600096627,333.6791666666666,0.18333333333333332,331.28,330.16,0.03,-0.5000000000000004,0.8660254037844384
1977,12,333.6,0.03,18358.039,237,0.0034289839379175735,333.8441666666667,0.17666666666666667,332.46,331.62,0.16,-2.4492935982947064e-16,1.0
1978,1,334.94,0.06,19024.742,238,0.004016786570743225,334.0325,0.16666666666666666,333.6,332.68,0.03,0.49999999999999994,0.8660254037844387
1978,2,335.26,0.1,19024.742,239,0.0009553949961187413,334.20666666666665,0.15666666666666665,334.94,333.17,0.06,0.8660254037844386,0.5000000000000001
1978,3,336.66,0.19,19024.742,240,0.004175863508918631,334.3483333333333,0.1525,335.26,334.96,0.1,1.0,6.123233995736766e-17
1978,4,337.69,0.17,19024.742,241,0.0030594665240895047,334.4775,0.145,336.66,336.14,0.19,0.8660254037844387,-0.4999999999999998
1978,5,338.02,0.09,19024.742,242,0.000977227634813005,334.5683333333333,0.12499999999999999,337.69,336.93,0.17,0.49999999999999994,-0.8660254037844387
1978,6,338.01,-0.01,19024.742,243,-2.958404828112826e-05,334.72166666666664,0.10166666666666664,338.02,336.17,0.09,1.2246467991473532e-16,-1.0
1978,7,336.5,0.04,19024.742,244,-0.004467323451968874,334.85583333333335,0.0883333333333333,338.01,334.89,-0.01,-0.4999999999999997,-0.8660254037844388
1978,8,334.42,-0.14,19024.742,245,-0.00618127786032685,335.0108333333333,0.06166666666666665,336.5,332.56,0.04,-0.8660254037844384,-0.5000000000000004
1978,9,332.36,0.06,19024.742,246,-0.0061599186651516424,335.09999999999997,0.06499999999999999,334.42,331.29,-0.14,-1.0,-1.8369701987210297e-16
1978,10,332.45,0.03,19024.742,247,0.00027079070886992795,335.19750000000005,0.06499999999999999,332.36,331.28,0.06,-0.8660254037844386,0.5000000000000001
1978,11,333.76,0.13,19024.742,248,0.003940442171755265,335.30583333333334,0.06249999999999998,332.45,332.46,0.03,-0.5000000000000004,0.8660254037844384
1978,12,334.91,0.08,19024.742,249,0.003445589645254099,335.415,0.06666666666666664,333.76,333.6,0.13,-2.4492935982947064e-16,1.0
1979,1,336.14,0.08,19508.59,250,0.0036726284673493925,335.515,0.06833333333333332,334.91,334.94,0.08,0.49999999999999994,0.8660254037844387
1979,2,336.69,-0.1,19508.59,251,0.0016362230023205804,335.63416666666666,0.051666666666666645,336.14,335.26,0.08,0.8660254037844386,0.5000000000000001
1979,3,338.27,0.19,19508.59,252,0.004692744067242849,335.7683333333334,0.051666666666666645,336.69,336.66,-0.1,1.0,6.123233995736766e-17
1979,4,338.82,0.15,19508.59,253,0.0016259201229786857,335.8625,0.04999999999999998,338.27,337.69,0.19,0.8660254037844387,-0.4999999999999998
1979,5,339.24,0.03,19508.59,254,0.0012395962457942833,335.9641666666667,0.044999999999999984,338.82,338.02,0.15,0.49999999999999994,-0.8660254037844387
1979,6,339.26,0.14,19508.59,255,5.895531187349867e-05,336.0683333333333,0.05749999999999999,339.24,338.01,0.03,1.2246467991473532e-16,-1.0
1979,7,337.54,0.04,19508.59,256,-0.005069857926074284,336.155,0.057499999999999975,339.26,336.5,0.14,-0.4999999999999997,-0.8660254037844388
1979,8,335.72,0.16,19508.59,257,-0.005391953546246331,336.2633333333333,0.08249999999999998,337.54,334.42,0.04,-0.8660254037844384,-0.5000000000000004
1979,9,333.97,0.25,19508.59,258,-0.0052126772310258085,336.39750000000004,0.09833333333333331,335.72,332.36,0.16,-1.0,-1.8369701987210297e-16
1979,10,334.24,0.26,19508.59,259,0.0008084558493277605,336.5466666666667,0.11749999999999998,333.97,332.45,0.25,-0.8660254037844386,0.5000000000000001
1979,11,335.32,0.28,19508.59,260,0.0032312111057921644,336.6766666666667,0.12999999999999998,334.24,333.76,0.26,-0.5000000000000004,0.8660254037844384
1979,12,336.81,0.47,19508.59,261,0.004443516640820766,336.835,0.16249999999999998,335.32,334.91,0.28,-2.4492935982947064e-16,1.0
1980,1,337.9,0.29,19409.793,262,0.003236245954692407,336.9816666666666,0.17999999999999997,336.81,336.14,0.47,0.49999999999999994,0.8660254037844387
1980,2,338.34,0.39,19409.793,263,0.0013021604024858746,337.1191666666667,0.22083333333333333,337.9,336.69,0.29,0.8660254037844386,0.5000000000000001
1980,3,340.07,0.29,19409.793,264,0.00511319973990676,337.26916666666665,0.22916666666666666,338.34,338.27,0.39,1.0,6.123233995736766e-17
1980,4,340.93,0.3,19409.793,265,0.002528891110653797,337.445,0.24166666666666667,340.07,338.82,0.29,0.8660254037844387,-0.4999999999999998
1980,5,341.45,0.35,19409.793,266,0.0015252397852931754,337.62916666666666,0.2683333333333333,340.93,339.24,0.3,0.49999999999999994,-0.8660254037844387
1980,6,341.36,0.2,19409.793,267,-0.0002635817835699994,337.8041666666667,0.2733333333333333,341.45,339.26,0.35,1.2246467991473532e-16,-1.0
1980,7,339.45,0.22,19409.793,268,-0.0055952659948442784,337.9633333333333,0.28833333333333333,341.36,337.54,0.2,-0.4999999999999997,-0.8660254037844388
1980,8,337.67,0.18,19409.793,269,-0.005243776697599012,338.12583333333333,0.29,339.45,335.72,0.22,-0.8660254037844384,-0.5000000000000004
1980,9,336.25,0.2,19409.793,270,-0.004205289187668493,338.31583333333333,0.28583333333333333,337.67,333.97,0.18,-1.0,-1.8369701987210297e-16
1980,10,336.14,0.13,19409.793,271,-0.00032713754646840343,338.4741666666667,0.27499999999999997,336.25,334.24,0.2,-0.8660254037844386,0.5000000000000001
